Year,Day ,Timestamp,Hours,location-long,location-lat,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2018,1/4/2002,2018-246-20,20,0.387243,36.910739,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/5/2002,2018-246-23,23,0.387205,36.910739,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/6/2002,2018-247-0,0,0.387208,36.910739,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/7/2002,2018-247-4,4,0.3872,36.910675,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/8/2002,2018-247-8,8,0.387215,36.910747,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/9/2002,2018-247-12,12,0.387235,36.910728,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/10/2002,2018-247-16,16,0.387178,36.910766,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/11/2002,2018-247-20,20,0.387233,36.910709,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/12/2002,2018-247-23,23,0.387209,36.910751,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/13/2002,2018-248-0,0,0.387209,36.910732,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/14/2002,2018-248-4,4,0.387211,36.91069,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/15/2002,2018-248-8,8,0.3872,36.910747,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/16/2002,2018-248-12,12,0.387223,36.910713,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/17/2002,2018-248-16,16,0.386373,36.910656,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/18/2002,2018-248-20,20,0.386431,36.910461,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/19/2002,2018-248-23,23,0.386426,36.910472,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/20/2002,2018-249-0,0,0.386408,36.910465,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/21/2002,2018-249-4,4,0.386451,36.910446,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/22/2002,2018-249-8,8,0.386393,36.910434,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/23/2002,2018-249-12,12,0.386428,36.910461,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/24/2002,2018-249-16,16,0.386415,36.910568,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/25/2002,2018-249-20,20,0.386436,36.910377,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/26/2002,2018-249-23,23,0.38641,36.910446,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/27/2002,2018-250-0,0,0.38641,36.910461,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/28/2002,2018-250-4,4,0.386446,36.910453,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/29/2002,2018-250-8,8,0.386393,36.910415,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/30/2002,2018-250-12,12,0.386431,36.910465,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,1/31/2002,2018-250-16,16,0.38643,36.910503,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/1/2002,2018-250-20,20,0.386501,36.910442,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/2/2002,2018-250-23,23,0.386436,36.910465,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/3/2002,2018-251-0,0,0.38641,36.910465,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/4/2002,2018-251-4,4,0.386485,36.910465,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/5/2002,2018-251-8,8,0.386378,36.910434,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/6/2002,2018-251-12,12,0.386413,36.910491,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/7/2002,2018-251-16,16,0.386425,36.910491,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/8/2002,2018-251-20,20,0.38643,36.910472,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/9/2002,2018-251-23,23,0.386423,36.910446,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/10/2002,2018-252-0,0,0.386413,36.910465,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/11/2002,2018-252-4,4,0.386468,36.91048,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/12/2002,2018-252-8,8,0.386381,36.910434,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/13/2002,2018-252-12,12,0.38638,36.91048,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/14/2002,2018-252-16,16,0.386385,36.910499,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/15/2002,2018-252-20,20,0.386406,36.910499,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/16/2002,2018-252-23,23,0.386408,36.910491,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/17/2002,2018-253-0,0,0.38641,36.910503,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/18/2002,2018-253-4,4,0.386441,36.910499,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/19/2002,2018-253-8,8,0.386361,36.910461,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/20/2002,2018-253-12,12,0.38641,36.910461,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/21/2002,2018-253-16,16,0.386413,36.910434,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/22/2002,2018-253-20,20,0.386435,36.910499,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/23/2002,2018-253-23,23,0.386405,36.910499,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/24/2002,2018-254-0,0,0.386393,36.910472,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/25/2002,2018-254-4,4,0.386435,36.910434,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/26/2002,2018-254-8,8,0.386415,36.910491,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/27/2002,2018-254-12,12,0.386216,36.910442,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,2/28/2002,2018-254-16,16,0.386121,36.910446,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/1/2002,2018-254-20,20,0.386166,36.910461,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/2/2002,2018-254-23,23,0.386146,36.910446,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/3/2002,2018-255-0,0,0.386136,36.910434,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/4/2002,2018-255-4,4,0.386108,36.910385,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/5/2002,2018-255-8,8,0.386093,36.910434,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/6/2002,2018-255-12,12,0.386103,36.910404,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/7/2002,2018-255-16,16,0.386123,36.910472,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/8/2002,2018-255-20,20,0.386148,36.910347,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/9/2002,2018-255-23,23,0.386129,36.91048,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/10/2002,2018-256-0,0,0.386125,36.910434,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/11/2002,2018-256-4,4,0.386163,36.910404,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/12/2002,2018-256-8,8,0.386163,36.910461,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/13/2002,2018-256-12,12,0.385918,36.910205,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/14/2002,2018-256-16,16,0.385928,36.91027,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/15/2002,2018-256-20,20,0.385933,36.910282,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/16/2002,2018-256-23,23,0.385936,36.910282,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/17/2002,2018-257-0,0,0.385888,36.910232,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/18/2002,2018-257-4,4,0.385936,36.910244,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/19/2002,2018-257-8,8,0.385933,36.910308,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/20/2002,2018-257-12,12,0.38593,36.910213,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/21/2002,2018-257-16,16,0.385916,36.910244,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/22/2002,2018-257-20,20,0.385938,36.91035,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/23/2002,2018-257-23,23,0.385938,36.910301,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/24/2002,2018-258-0,0,0.385926,36.91027,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/25/2002,2018-258-4,4,0.385935,36.910236,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/26/2002,2018-258-8,8,0.38597,36.910331,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/27/2002,2018-258-12,12,0.385943,36.910236,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/28/2002,2018-258-16,16,0.386406,36.910198,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/29/2002,2018-258-20,20,0.386408,36.910179,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/30/2002,2018-258-23,23,0.386371,36.910224,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,3/31/2002,2018-259-0,0,0.386411,36.910175,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/1/2002,2018-259-4,4,0.386421,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/2/2002,2018-259-8,8,0.386385,36.910148,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/3/2002,2018-259-12,12,0.38644,36.910179,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/4/2002,2018-259-16,16,0.38644,36.910148,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/5/2002,2018-259-20,20,0.386476,36.910205,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/6/2002,2018-259-23,23,0.38641,36.910175,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/7/2002,2018-260-0,0,0.386388,36.910198,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/8/2002,2018-260-4,4,0.386383,36.910156,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/9/2002,2018-260-8,8,0.38639,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/10/2002,2018-260-12,12,0.386398,36.910198,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/11/2002,2018-260-16,16,0.386403,36.910194,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/12/2002,2018-260-20,20,0.386415,36.910205,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/13/2002,2018-260-23,23,0.386408,36.910217,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/14/2002,2018-261-0,0,0.38637,36.910179,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/15/2002,2018-261-4,4,0.386418,36.910148,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/16/2002,2018-261-8,8,0.386395,36.910141,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/17/2002,2018-261-12,12,0.386403,36.910179,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/18/2002,2018-261-16,16,0.386374,36.910236,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/19/2002,2018-261-20,20,0.386461,36.910232,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/20/2002,2018-261-23,23,0.38639,36.910194,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/21/2002,2018-262-0,0,0.386385,36.910186,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/22/2002,2018-262-4,4,0.386418,36.910205,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/23/2002,2018-262-8,8,0.38637,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/24/2002,2018-262-12,12,0.386405,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/25/2002,2018-262-16,16,0.386428,36.910194,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/26/2002,2018-262-20,20,0.38645,36.910198,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/27/2002,2018-262-23,23,0.386419,36.910198,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/28/2002,2018-263-0,0,0.386398,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/29/2002,2018-263-4,4,0.386423,36.910198,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,4/30/2002,2018-263-8,8,0.386401,36.910198,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/1/2002,2018-263-12,12,0.386398,36.910198,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/2/2002,2018-263-16,16,0.386396,36.910205,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/3/2002,2018-263-20,20,0.38645,36.910205,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/4/2002,2018-263-23,23,0.386398,36.910198,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/5/2002,2018-264-0,0,0.386383,36.910179,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/6/2002,2018-264-4,4,0.386419,36.910175,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/7/2002,2018-264-8,8,0.386393,36.910179,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/8/2002,2018-264-12,12,0.386366,36.910179,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/9/2002,2018-264-16,16,0.38638,36.910179,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/10/2002,2018-264-20,20,0.386441,36.910194,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/11/2002,2018-264-23,23,0.386408,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/12/2002,2018-265-0,0,0.386393,36.910179,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/13/2002,2018-265-4,4,0.38643,36.910175,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/14/2002,2018-265-8,8,0.386401,36.910175,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/15/2002,2018-265-12,12,0.386378,36.910175,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/16/2002,2018-265-16,16,0.386411,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/17/2002,2018-265-20,20,0.386436,36.910198,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/18/2002,2018-265-23,23,0.386398,36.910194,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/19/2002,2018-266-0,0,0.386403,36.910175,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/20/2002,2018-266-4,4,0.386401,36.910175,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/21/2002,2018-266-8,8,0.386403,36.910175,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/22/2002,2018-266-12,12,0.386388,36.910148,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/23/2002,2018-266-16,16,0.386385,36.910213,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/24/2002,2018-266-20,20,0.386463,36.910205,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/25/2002,2018-266-23,23,0.386388,36.910224,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/26/2002,2018-267-0,0,0.3864,36.910175,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/27/2002,2018-267-4,4,0.386391,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/28/2002,2018-267-8,8,0.386386,36.910205,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/29/2002,2018-267-12,12,0.386385,36.910156,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/30/2002,2018-267-16,16,0.386403,36.910274,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,5/31/2002,2018-267-20,20,0.386435,36.910179,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/1/2002,2018-267-23,23,0.386393,36.910217,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/2/2002,2018-268-0,0,0.386381,36.91016,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/3/2002,2018-268-4,4,0.386391,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/4/2002,2018-268-8,8,0.386386,36.910179,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/5/2002,2018-268-12,12,0.386391,36.910141,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/6/2002,2018-268-16,16,0.386386,36.910198,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/7/2002,2018-268-20,20,0.386435,36.910198,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/8/2002,2018-268-23,23,0.3864,36.910194,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/9/2002,2018-269-0,0,0.386406,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/10/2002,2018-269-4,4,0.386393,36.910198,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/11/2002,2018-269-8,8,0.386368,36.910244,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/12/2002,2018-269-12,12,0.386374,36.910198,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/13/2002,2018-269-16,16,0.386443,36.910186,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/14/2002,2018-269-20,20,0.386446,36.910194,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/15/2002,2018-269-23,23,0.386391,36.910198,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/16/2002,2018-270-0,0,0.386419,36.910148,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/17/2002,2018-270-4,4,0.386416,36.910148,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/18/2002,2018-270-8,8,0.386406,36.910213,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/19/2002,2018-270-12,12,0.386431,36.910175,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/20/2002,2018-270-16,16,0.386436,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/21/2002,2018-270-20,20,0.386423,36.910129,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/22/2002,2018-270-23,23,0.386435,36.910179,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/23/2002,2018-271-0,0,0.386418,36.910186,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/24/2002,2018-271-4,4,0.386405,36.91016,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/25/2002,2018-271-8,8,0.386408,36.910198,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/26/2002,2018-271-12,12,0.386431,36.910194,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/27/2002,2018-271-16,16,0.386421,36.910156,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/28/2002,2018-271-20,20,0.386445,36.910244,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/29/2002,2018-271-23,23,0.386411,36.910198,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,6/30/2002,2018-272-0,0,0.386446,36.910129,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/1/2002,2018-272-4,4,0.38637,36.910148,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/2/2002,2018-272-8,8,0.386433,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/3/2002,2018-272-12,12,0.386419,36.910224,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/4/2002,2018-272-16,16,0.386433,36.910156,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/5/2002,2018-272-20,20,0.386455,36.910301,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/6/2002,2018-272-23,23,0.386393,36.91016,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/7/2002,2018-273-0,0,0.386418,36.910148,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/8/2002,2018-273-4,4,0.386423,36.910198,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/9/2002,2018-273-8,8,0.386448,36.910194,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/10/2002,2018-273-12,12,0.386431,36.910175,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/11/2002,2018-273-16,16,0.386296,36.910175,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/12/2002,2018-273-20,20,0.386419,36.910186,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/13/2002,2018-273-23,23,0.386398,36.910156,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/14/2002,2018-274-0,0,0.386431,36.910118,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/15/2002,2018-274-4,4,0.386395,36.910175,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/16/2002,2018-274-8,8,0.386425,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/17/2002,2018-274-12,12,0.385096,36.910404,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/18/2002,2018-274-16,16,0.385045,36.910423,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/19/2002,2018-274-20,20,0.385096,36.910472,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/20/2002,2018-274-23,23,0.385063,36.910434,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/21/2002,2018-275-0,0,0.385068,36.910415,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/22/2002,2018-275-4,4,0.385031,36.910446,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/23/2002,2018-275-8,8,0.385068,36.910446,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/24/2002,2018-275-12,12,0.385031,36.910427,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/25/2002,2018-275-16,16,0.384338,36.910186,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/26/2002,2018-275-20,20,0.384403,36.910148,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/27/2002,2018-275-23,23,0.384405,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/28/2002,2018-276-0,0,0.384425,36.910205,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/29/2002,2018-276-4,4,0.384401,36.910232,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/30/2002,2018-276-8,8,0.384375,36.910205,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,7/31/2002,2018-276-12,12,0.384363,36.910179,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/1/2002,2018-276-16,16,0.384311,36.910148,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/2/2002,2018-276-20,20,0.384416,36.910179,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/3/2002,2018-276-23,23,0.384333,36.910148,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/4/2002,2018-277-0,0,0.384369,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/5/2002,2018-277-4,4,0.384385,36.910217,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/6/2002,2018-277-8,8,0.384366,36.910175,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/7/2002,2018-277-12,12,0.384463,36.910141,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/8/2002,2018-277-16,16,0.384345,36.910198,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/9/2002,2018-277-20,20,0.384395,36.910232,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/10/2002,2018-277-23,23,0.384366,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/11/2002,2018-278-0,0,0.384406,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/12/2002,2018-278-4,4,0.384373,36.910236,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/13/2002,2018-278-8,8,0.384383,36.910194,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/14/2002,2018-278-12,12,0.384408,36.910194,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/15/2002,2018-278-16,16,0.384383,36.910194,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/16/2002,2018-278-20,20,0.384386,36.910194,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/17/2002,2018-278-23,23,0.384371,36.910137,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/18/2002,2018-279-0,0,0.384373,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/19/2002,2018-279-4,4,0.384378,36.910244,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/20/2002,2018-279-8,8,0.384378,36.910175,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/21/2002,2018-279-12,12,0.384403,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/22/2002,2018-279-16,16,0.384406,36.910137,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/23/2002,2018-279-20,20,0.384366,36.910141,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/24/2002,2018-279-23,23,0.384375,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/25/2002,2018-280-0,0,0.384386,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/26/2002,2018-280-4,4,0.384338,36.910232,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
2018,8/27/2002,2018-280-8,8,0.384401,36.910167,Stigmochelys pardalis,41711,Charlie,Petticord_Thesis
