YEAR,DATE,HOUR,MINUTE,location-long,location-lat,SPECIES,TAG,individual-local-identifier
2018,23-Jul,8,0,0.288313,36.892162,Stigmochelys pardalis,4170,Io
2018,23-Jul,12,0,0.28827,36.892169,Stigmochelys pardalis,4170,Io
2018,23-Jul,16,0,0.288295,36.892135,Stigmochelys pardalis,4170,Io
2018,23-Jul,20,0,0.288321,36.892131,Stigmochelys pardalis,4170,Io
2018,23-Jul,23,0,0.28828,36.892169,Stigmochelys pardalis,4170,Io
2018,24-Jul,0,0,0.288286,36.892162,Stigmochelys pardalis,4170,Io
2018,24-Jul,4,0,0.28828,36.892131,Stigmochelys pardalis,4170,Io
2018,24-Jul,8,0,0.28827,36.892162,Stigmochelys pardalis,4170,Io
2018,24-Jul,12,0,0.288324,36.89215,Stigmochelys pardalis,4170,Io
2018,24-Jul,16,0,0.288251,36.892135,Stigmochelys pardalis,4170,Io
2018,24-Jul,20,0,0.28832,36.892112,Stigmochelys pardalis,4170,Io
2018,24-Jul,23,0,0.28831,36.892169,Stigmochelys pardalis,4170,Io
2018,25-Jul,0,0,0.288288,36.892162,Stigmochelys pardalis,4170,Io
2018,25-Jul,4,0,0.288286,36.892162,Stigmochelys pardalis,4170,Io
2018,25-Jul,8,0,0.288256,36.892169,Stigmochelys pardalis,4170,Io
2018,25-Jul,12,0,0.288271,36.89215,Stigmochelys pardalis,4170,Io
2018,25-Jul,16,0,0.288243,36.89215,Stigmochelys pardalis,4170,Io
2018,25-Jul,20,0,0.288265,36.892131,Stigmochelys pardalis,4170,Io
2018,25-Jul,23,0,0.28824,36.892124,Stigmochelys pardalis,4170,Io
2018,26-Jul,0,0,0.288286,36.892173,Stigmochelys pardalis,4170,Io
2018,26-Jul,4,0,0.288209,36.89215,Stigmochelys pardalis,4170,Io
2018,26-Jul,8,0,0.288273,36.892124,Stigmochelys pardalis,4170,Io
2018,26-Jul,12,0,0.288246,36.892131,Stigmochelys pardalis,4170,Io
2018,26-Jul,16,0,0.288238,36.89215,Stigmochelys pardalis,4170,Io
2018,26-Jul,20,0,0.288275,36.892135,Stigmochelys pardalis,4170,Io
2018,26-Jul,23,0,0.288236,36.892097,Stigmochelys pardalis,4170,Io
2018,27-Jul,0,0,0.2883,36.892169,Stigmochelys pardalis,4170,Io
2018,27-Jul,4,0,0.288261,36.892105,Stigmochelys pardalis,4170,Io
2018,27-Jul,8,0,0.288276,36.892135,Stigmochelys pardalis,4170,Io
2018,27-Jul,12,0,0.288265,36.89215,Stigmochelys pardalis,4170,Io
2018,27-Jul,16,0,0.288243,36.892105,Stigmochelys pardalis,4170,Io
2018,27-Jul,20,0,0.288261,36.8922,Stigmochelys pardalis,4170,Io
2018,27-Jul,23,0,0.288265,36.89215,Stigmochelys pardalis,4170,Io
2018,28-Jul,0,0,0.288288,36.892169,Stigmochelys pardalis,4170,Io
2018,28-Jul,4,0,0.288271,36.892074,Stigmochelys pardalis,4170,Io
2018,28-Jul,8,0,0.288265,36.892169,Stigmochelys pardalis,4170,Io
2018,28-Jul,12,0,0.288251,36.892154,Stigmochelys pardalis,4170,Io
2018,28-Jul,16,0,0.288248,36.89215,Stigmochelys pardalis,4170,Io
2018,28-Jul,20,0,0.288265,36.892086,Stigmochelys pardalis,4170,Io
2018,28-Jul,23,0,0.28825,36.892162,Stigmochelys pardalis,4170,Io
2018,29-Jul,0,0,0.288311,36.892162,Stigmochelys pardalis,4170,Io
2018,29-Jul,4,0,0.288251,36.892105,Stigmochelys pardalis,4170,Io
2018,29-Jul,8,0,0.288236,36.892124,Stigmochelys pardalis,4170,Io
2018,29-Jul,12,0,0.28924,36.891502,Stigmochelys pardalis,4170,Io
2018,29-Jul,16,0,0.289358,36.891647,Stigmochelys pardalis,4170,Io
2018,29-Jul,20,0,0.289356,36.891601,Stigmochelys pardalis,4170,Io
2018,29-Jul,23,0,0.289346,36.891647,Stigmochelys pardalis,4170,Io
2018,30-Jul,0,0,0.289338,36.891628,Stigmochelys pardalis,4170,Io
2018,30-Jul,4,0,0.28936,36.891666,Stigmochelys pardalis,4170,Io
2018,30-Jul,8,0,0.289334,36.891597,Stigmochelys pardalis,4170,Io
2018,30-Jul,12,0,0.28908,36.891101,Stigmochelys pardalis,4170,Io
2018,30-Jul,16,0,0.289038,36.891132,Stigmochelys pardalis,4170,Io
2018,30-Jul,20,0,0.28908,36.891132,Stigmochelys pardalis,4170,Io
2018,30-Jul,23,0,0.289076,36.891132,Stigmochelys pardalis,4170,Io
2018,31-Jul,0,0,0.289106,36.891132,Stigmochelys pardalis,4170,Io
2018,31-Jul,4,0,0.289071,36.891101,Stigmochelys pardalis,4170,Io
2018,31-Jul,8,0,0.289063,36.891113,Stigmochelys pardalis,4170,Io
2018,31-Jul,12,0,0.289036,36.891124,Stigmochelys pardalis,4170,Io
2018,31-Jul,16,0,0.288858,36.889644,Stigmochelys pardalis,4170,Io
2018,31-Jul,20,0,0.288886,36.889675,Stigmochelys pardalis,4170,Io
2018,31-Jul,23,0,0.288878,36.889656,Stigmochelys pardalis,4170,Io
2018,1-Aug,0,0,0.288883,36.889675,Stigmochelys pardalis,4170,Io
2018,1-Aug,4,0,0.288873,36.889637,Stigmochelys pardalis,4170,Io
2018,1-Aug,8,0,0.288855,36.889682,Stigmochelys pardalis,4170,Io
2018,1-Aug,12,0,0.288849,36.889652,Stigmochelys pardalis,4170,Io
2018,1-Aug,16,0,0.288865,36.889633,Stigmochelys pardalis,4170,Io
2018,1-Aug,20,0,0.288888,36.88969,Stigmochelys pardalis,4170,Io
2018,1-Aug,23,0,0.288908,36.889701,Stigmochelys pardalis,4170,Io
2018,2-Aug,0,0,0.288915,36.88969,Stigmochelys pardalis,4170,Io
2018,2-Aug,4,0,0.288868,36.889644,Stigmochelys pardalis,4170,Io
2018,2-Aug,8,0,0.288865,36.889652,Stigmochelys pardalis,4170,Io
2018,2-Aug,12,0,0.288831,36.889701,Stigmochelys pardalis,4170,Io
2018,2-Aug,16,0,0.288895,36.889625,Stigmochelys pardalis,4170,Io
2018,2-Aug,20,0,0.288935,36.889751,Stigmochelys pardalis,4170,Io
2018,2-Aug,23,0,0.288881,36.889701,Stigmochelys pardalis,4170,Io
2018,3-Aug,0,0,0.288911,36.889682,Stigmochelys pardalis,4170,Io
2018,3-Aug,4,0,0.288871,36.889759,Stigmochelys pardalis,4170,Io
2018,3-Aug,8,0,0.28886,36.889663,Stigmochelys pardalis,4170,Io
2018,3-Aug,12,0,0.288851,36.889804,Stigmochelys pardalis,4170,Io
2018,3-Aug,16,0,0.28889,36.889675,Stigmochelys pardalis,4170,Io
2018,3-Aug,20,0,0.288923,36.889663,Stigmochelys pardalis,4170,Io
2018,3-Aug,23,0,0.28888,36.889644,Stigmochelys pardalis,4170,Io
2018,4-Aug,0,0,0.288878,36.889682,Stigmochelys pardalis,4170,Io
2018,4-Aug,4,0,0.288853,36.889625,Stigmochelys pardalis,4170,Io
2018,4-Aug,8,0,0.288798,36.889694,Stigmochelys pardalis,4170,Io
2018,4-Aug,12,0,0.288846,36.889759,Stigmochelys pardalis,4170,Io
2018,4-Aug,16,0,0.28884,36.889759,Stigmochelys pardalis,4170,Io
2018,4-Aug,20,0,0.288885,36.889701,Stigmochelys pardalis,4170,Io
2018,4-Aug,23,0,0.288883,36.889797,Stigmochelys pardalis,4170,Io
2018,5-Aug,0,0,0.288865,36.889747,Stigmochelys pardalis,4170,Io
2018,5-Aug,4,0,0.288813,36.889694,Stigmochelys pardalis,4170,Io
2018,5-Aug,8,0,0.288829,36.889766,Stigmochelys pardalis,4170,Io
2018,5-Aug,12,0,0.288858,36.889747,Stigmochelys pardalis,4170,Io
2018,5-Aug,16,0,0.288858,36.889633,Stigmochelys pardalis,4170,Io
2018,5-Aug,20,0,0.28889,36.889598,Stigmochelys pardalis,4170,Io
2018,5-Aug,23,0,0.288873,36.889675,Stigmochelys pardalis,4170,Io
2018,6-Aug,0,0,0.288868,36.889663,Stigmochelys pardalis,4170,Io
2018,6-Aug,4,0,0.288856,36.889633,Stigmochelys pardalis,4170,Io
2018,6-Aug,8,0,0.288858,36.889617,Stigmochelys pardalis,4170,Io
2018,6-Aug,12,0,0.288863,36.889644,Stigmochelys pardalis,4170,Io
2018,6-Aug,16,0,0.28889,36.889633,Stigmochelys pardalis,4170,Io
2018,6-Aug,20,0,0.288878,36.889652,Stigmochelys pardalis,4170,Io
2018,6-Aug,23,0,0.288906,36.889675,Stigmochelys pardalis,4170,Io
2018,7-Aug,0,0,0.288901,36.889633,Stigmochelys pardalis,4170,Io
2018,7-Aug,4,0,0.288885,36.889633,Stigmochelys pardalis,4170,Io
2018,7-Aug,8,0,0.288885,36.889663,Stigmochelys pardalis,4170,Io
2018,7-Aug,12,0,0.288885,36.889785,Stigmochelys pardalis,4170,Io
2018,7-Aug,16,0,0.288046,36.889236,Stigmochelys pardalis,4170,Io
2018,7-Aug,20,0,0.288041,36.889263,Stigmochelys pardalis,4170,Io
2018,7-Aug,23,0,0.288091,36.889274,Stigmochelys pardalis,4170,Io
2018,8-Aug,0,0,0.288088,36.889293,Stigmochelys pardalis,4170,Io
2018,8-Aug,4,0,0.288103,36.889225,Stigmochelys pardalis,4170,Io
2018,8-Aug,8,0,0.28804,36.889274,Stigmochelys pardalis,4170,Io
2018,8-Aug,12,0,0.288084,36.889251,Stigmochelys pardalis,4170,Io
2018,8-Aug,16,0,0.288084,36.889194,Stigmochelys pardalis,4170,Io
2018,8-Aug,20,0,0.28735,36.888004,Stigmochelys pardalis,4170,Io
2018,8-Aug,23,0,0.287386,36.888088,Stigmochelys pardalis,4170,Io
2018,9-Aug,0,0,0.287398,36.888069,Stigmochelys pardalis,4170,Io
2018,9-Aug,4,0,0.287396,36.888061,Stigmochelys pardalis,4170,Io
2018,9-Aug,8,0,0.287356,36.888069,Stigmochelys pardalis,4170,Io
2018,9-Aug,12,0,0.287343,36.888031,Stigmochelys pardalis,4170,Io
2018,9-Aug,16,0,0.287381,36.887996,Stigmochelys pardalis,4170,Io
2018,9-Aug,20,0,0.287316,36.888271,Stigmochelys pardalis,4170,Io
2018,9-Aug,23,0,0.287378,36.888271,Stigmochelys pardalis,4170,Io
2018,10-Aug,0,0,0.287403,36.888271,Stigmochelys pardalis,4170,Io
2018,10-Aug,4,0,0.28739,36.888233,Stigmochelys pardalis,4170,Io
2018,10-Aug,8,0,0.287411,36.888282,Stigmochelys pardalis,4170,Io
2018,10-Aug,12,0,0.287306,36.888282,Stigmochelys pardalis,4170,Io
2018,10-Aug,16,0,0.287338,36.888271,Stigmochelys pardalis,4170,Io
2018,10-Aug,20,0,0.287378,36.888278,Stigmochelys pardalis,4170,Io
2018,10-Aug,23,0,0.287395,36.88832,Stigmochelys pardalis,4170,Io
2018,11-Aug,0,0,0.28736,36.88829,Stigmochelys pardalis,4170,Io
2018,11-Aug,4,0,0.2874,36.888309,Stigmochelys pardalis,4170,Io
2018,11-Aug,8,0,0.287385,36.888328,Stigmochelys pardalis,4170,Io
2018,11-Aug,12,0,0.287314,36.888271,Stigmochelys pardalis,4170,Io
2018,11-Aug,16,0,0.287353,36.88824,Stigmochelys pardalis,4170,Io
2018,11-Aug,20,0,0.287375,36.888263,Stigmochelys pardalis,4170,Io
2018,11-Aug,23,0,0.287406,36.888278,Stigmochelys pardalis,4170,Io
2018,12-Aug,0,0,0.287358,36.888301,Stigmochelys pardalis,4170,Io
2018,12-Aug,4,0,0.287398,36.888221,Stigmochelys pardalis,4170,Io
2018,12-Aug,8,0,0.28737,36.88829,Stigmochelys pardalis,4170,Io
2018,12-Aug,12,0,0.287331,36.888244,Stigmochelys pardalis,4170,Io
2018,12-Aug,16,0,0.287331,36.888263,Stigmochelys pardalis,4170,Io
2018,12-Aug,20,0,0.287383,36.888263,Stigmochelys pardalis,4170,Io
2018,12-Aug,23,0,0.287393,36.888336,Stigmochelys pardalis,4170,Io
2018,13-Aug,0,0,0.28739,36.888282,Stigmochelys pardalis,4170,Io
2018,13-Aug,4,0,0.28738,36.888259,Stigmochelys pardalis,4170,Io
2018,13-Aug,8,0,0.287353,36.88834,Stigmochelys pardalis,4170,Io
2018,13-Aug,12,0,0.287246,36.888225,Stigmochelys pardalis,4170,Io
2018,13-Aug,16,0,0.287128,36.888214,Stigmochelys pardalis,4170,Io
2018,13-Aug,20,0,0.287008,36.888431,Stigmochelys pardalis,4170,Io
2018,13-Aug,23,0,0.287058,36.888443,Stigmochelys pardalis,4170,Io
2018,14-Aug,0,0,0.28703,36.888462,Stigmochelys pardalis,4170,Io
2018,14-Aug,4,0,0.287045,36.888404,Stigmochelys pardalis,4170,Io
2018,14-Aug,8,0,0.287021,36.888481,Stigmochelys pardalis,4170,Io
2018,14-Aug,12,0,0.28704,36.888404,Stigmochelys pardalis,4170,Io
2018,14-Aug,16,0,0.287033,36.888431,Stigmochelys pardalis,4170,Io
2018,14-Aug,20,0,0.287046,36.888397,Stigmochelys pardalis,4170,Io
2018,14-Aug,23,0,0.287066,36.888462,Stigmochelys pardalis,4170,Io
2018,15-Aug,0,0,0.287031,36.888397,Stigmochelys pardalis,4170,Io
2018,15-Aug,4,0,0.287081,36.888397,Stigmochelys pardalis,4170,Io
2018,15-Aug,8,0,0.287046,36.888469,Stigmochelys pardalis,4170,Io
2018,15-Aug,12,0,0.287046,36.888431,Stigmochelys pardalis,4170,Io
2018,15-Aug,16,0,0.287028,36.888473,Stigmochelys pardalis,4170,Io
2018,15-Aug,20,0,0.287125,36.888336,Stigmochelys pardalis,4170,Io
2018,15-Aug,23,0,0.287058,36.888423,Stigmochelys pardalis,4170,Io
2018,16-Aug,0,0,0.287033,36.888397,Stigmochelys pardalis,4170,Io
2018,16-Aug,4,0,0.287063,36.888397,Stigmochelys pardalis,4170,Io
2018,16-Aug,8,0,0.287033,36.888473,Stigmochelys pardalis,4170,Io
2018,16-Aug,12,0,0.287061,36.88845,Stigmochelys pardalis,4170,Io
2018,16-Aug,16,0,0.287038,36.888454,Stigmochelys pardalis,4170,Io
2018,16-Aug,20,0,0.287036,36.888443,Stigmochelys pardalis,4170,Io
2018,16-Aug,23,0,0.287048,36.88845,Stigmochelys pardalis,4170,Io
2018,17-Aug,0,0,0.287028,36.888412,Stigmochelys pardalis,4170,Io
2018,17-Aug,4,0,0.287073,36.888412,Stigmochelys pardalis,4170,Io
2018,17-Aug,8,0,0.287056,36.888469,Stigmochelys pardalis,4170,Io
2018,17-Aug,12,0,0.287063,36.888431,Stigmochelys pardalis,4170,Io
2018,17-Aug,16,0,0.287026,36.888431,Stigmochelys pardalis,4170,Io
2018,17-Aug,20,0,0.287049,36.888469,Stigmochelys pardalis,4170,Io
2018,17-Aug,23,0,0.287016,36.888423,Stigmochelys pardalis,4170,Io
2018,18-Aug,0,0,0.287038,36.888393,Stigmochelys pardalis,4170,Io
2018,18-Aug,4,0,0.287043,36.888397,Stigmochelys pardalis,4170,Io
2018,18-Aug,8,0,0.287011,36.88834,Stigmochelys pardalis,4170,Io
2018,18-Aug,12,0,0.287035,36.888443,Stigmochelys pardalis,4170,Io
2018,18-Aug,16,0,0.287021,36.888397,Stigmochelys pardalis,4170,Io
2018,18-Aug,20,0,0.287048,36.888462,Stigmochelys pardalis,4170,Io
2018,18-Aug,23,0,0.28704,36.888462,Stigmochelys pardalis,4170,Io
2018,19-Aug,0,0,0.287036,36.888397,Stigmochelys pardalis,4170,Io
2018,19-Aug,4,0,0.287051,36.888393,Stigmochelys pardalis,4170,Io
2018,19-Aug,8,0,0.287068,36.888492,Stigmochelys pardalis,4170,Io
2018,19-Aug,12,0,0.28706,36.888443,Stigmochelys pardalis,4170,Io
2018,19-Aug,16,0,0.287026,36.888412,Stigmochelys pardalis,4170,Io
2018,19-Aug,20,0,0.286988,36.888462,Stigmochelys pardalis,4170,Io
2018,19-Aug,23,0,0.287025,36.888431,Stigmochelys pardalis,4170,Io
2018,20-Aug,0,0,0.287033,36.888412,Stigmochelys pardalis,4170,Io
2018,20-Aug,4,0,0.287068,36.888393,Stigmochelys pardalis,4170,Io
2018,20-Aug,8,0,0.287046,36.888492,Stigmochelys pardalis,4170,Io
2018,20-Aug,12,0,0.28703,36.888431,Stigmochelys pardalis,4170,Io
2018,20-Aug,16,0,0.287015,36.888412,Stigmochelys pardalis,4170,Io
2018,20-Aug,20,0,0.287056,36.888462,Stigmochelys pardalis,4170,Io
2018,20-Aug,23,0,0.287035,36.888431,Stigmochelys pardalis,4170,Io
2018,21-Aug,0,0,0.287051,36.888431,Stigmochelys pardalis,4170,Io
2018,21-Aug,4,0,0.287038,36.888374,Stigmochelys pardalis,4170,Io
2018,21-Aug,8,0,0.287053,36.888488,Stigmochelys pardalis,4170,Io
2018,21-Aug,12,0,0.287036,36.888423,Stigmochelys pardalis,4170,Io
2018,21-Aug,16,0,0.287018,36.888431,Stigmochelys pardalis,4170,Io
2018,21-Aug,20,0,0.287043,36.888443,Stigmochelys pardalis,4170,Io
2018,21-Aug,23,0,0.28704,36.888431,Stigmochelys pardalis,4170,Io
2018,22-Aug,0,0,0.287048,36.888412,Stigmochelys pardalis,4170,Io
2018,22-Aug,4,0,0.287083,36.888393,Stigmochelys pardalis,4170,Io
2018,22-Aug,8,0,0.287015,36.888469,Stigmochelys pardalis,4170,Io
2018,22-Aug,12,0,0.287093,36.888385,Stigmochelys pardalis,4170,Io
2018,22-Aug,16,0,0.287013,36.888462,Stigmochelys pardalis,4170,Io
2018,22-Aug,20,0,0.287045,36.888404,Stigmochelys pardalis,4170,Io
2018,22-Aug,23,0,0.287048,36.888423,Stigmochelys pardalis,4170,Io
2018,23-Aug,0,0,0.287053,36.888431,Stigmochelys pardalis,4170,Io
2018,23-Aug,4,0,0.287065,36.888404,Stigmochelys pardalis,4170,Io
2018,23-Aug,8,0,0.28703,36.888443,Stigmochelys pardalis,4170,Io
2018,23-Aug,12,0,0.287055,36.888416,Stigmochelys pardalis,4170,Io
2018,23-Aug,16,0,0.287,36.888404,Stigmochelys pardalis,4170,Io
2018,23-Aug,20,0,0.287011,36.888431,Stigmochelys pardalis,4170,Io
2018,23-Aug,23,0,0.287005,36.888443,Stigmochelys pardalis,4170,Io
2018,24-Aug,0,0,0.287016,36.888443,Stigmochelys pardalis,4170,Io
2018,24-Aug,4,0,0.286983,36.8885,Stigmochelys pardalis,4170,Io
2018,24-Aug,8,0,0.287018,36.888469,Stigmochelys pardalis,4170,Io
2018,24-Aug,12,0,0.28702,36.888336,Stigmochelys pardalis,4170,Io
2018,24-Aug,16,0,0.287006,36.888423,Stigmochelys pardalis,4170,Io
2018,24-Aug,20,0,0.287041,36.888443,Stigmochelys pardalis,4170,Io
2018,24-Aug,23,0,0.287005,36.88845,Stigmochelys pardalis,4170,Io
2018,25-Aug,0,0,0.287023,36.888462,Stigmochelys pardalis,4170,Io
2018,25-Aug,4,0,0.28704,36.888378,Stigmochelys pardalis,4170,Io
2018,25-Aug,8,0,0.28698,36.888481,Stigmochelys pardalis,4170,Io
2018,25-Aug,12,0,0.287045,36.888393,Stigmochelys pardalis,4170,Io
2018,25-Aug,16,0,0.286998,36.888412,Stigmochelys pardalis,4170,Io
2018,25-Aug,20,0,0.287055,36.888481,Stigmochelys pardalis,4170,Io
2018,25-Aug,23,0,0.287036,36.888443,Stigmochelys pardalis,4170,Io
2018,26-Aug,0,0,0.287023,36.888416,Stigmochelys pardalis,4170,Io
2018,26-Aug,4,0,0.287006,36.888393,Stigmochelys pardalis,4170,Io
2018,26-Aug,8,0,0.287021,36.888412,Stigmochelys pardalis,4170,Io
2018,26-Aug,12,0,0.28704,36.888404,Stigmochelys pardalis,4170,Io
2018,26-Aug,16,0,0.286991,36.888462,Stigmochelys pardalis,4170,Io
2018,26-Aug,20,0,0.287028,36.888469,Stigmochelys pardalis,4170,Io
2018,26-Aug,23,0,0.287035,36.888443,Stigmochelys pardalis,4170,Io
2018,27-Aug,0,0,0.287018,36.888431,Stigmochelys pardalis,4170,Io
2018,27-Aug,4,0,0.28703,36.888404,Stigmochelys pardalis,4170,Io
2018,27-Aug,8,0,0.287015,36.888462,Stigmochelys pardalis,4170,Io
2018,27-Aug,12,0,0.286984,36.888374,Stigmochelys pardalis,4170,Io
2018,27-Aug,16,0,0.287026,36.888462,Stigmochelys pardalis,4170,Io
2018,27-Aug,20,0,0.287001,36.888416,Stigmochelys pardalis,4170,Io
2018,27-Aug,23,0,0.287005,36.888469,Stigmochelys pardalis,4170,Io
2018,28-Aug,0,0,0.287006,36.888443,Stigmochelys pardalis,4170,Io
2018,28-Aug,4,0,0.287043,36.88845,Stigmochelys pardalis,4170,Io
2018,28-Aug,8,0,0.287,36.888404,Stigmochelys pardalis,4170,Io
2018,28-Aug,12,0,0.287016,36.888385,Stigmochelys pardalis,4170,Io
2018,28-Aug,16,0,0.287036,36.888443,Stigmochelys pardalis,4170,Io
2018,28-Aug,20,0,0.287056,36.888397,Stigmochelys pardalis,4170,Io
2018,28-Aug,23,0,0.28702,36.888443,Stigmochelys pardalis,4170,Io
2018,29-Aug,0,0,0.286978,36.888397,Stigmochelys pardalis,4170,Io
2018,29-Aug,4,0,0.287073,36.888378,Stigmochelys pardalis,4170,Io
2018,29-Aug,8,0,0.287023,36.88845,Stigmochelys pardalis,4170,Io
2018,29-Aug,12,0,0.286996,36.888462,Stigmochelys pardalis,4170,Io
2018,29-Aug,16,0,0.287011,36.888473,Stigmochelys pardalis,4170,Io
2018,29-Aug,20,0,0.287041,36.888443,Stigmochelys pardalis,4170,Io
2018,29-Aug,23,0,0.287048,36.888423,Stigmochelys pardalis,4170,Io
2018,30-Aug,0,0,0.287046,36.888462,Stigmochelys pardalis,4170,Io
2018,30-Aug,4,0,0.287078,36.888412,Stigmochelys pardalis,4170,Io
2018,30-Aug,8,0,0.28703,36.888481,Stigmochelys pardalis,4170,Io
2018,30-Aug,12,0,0.286871,36.887947,Stigmochelys pardalis,4170,Io
2018,30-Aug,16,0,0.28581,36.887973,Stigmochelys pardalis,4170,Io
2018,30-Aug,20,0,0.28584,36.887958,Stigmochelys pardalis,4170,Io
2018,30-Aug,23,0,0.285823,36.887928,Stigmochelys pardalis,4170,Io
2018,31-Aug,0,0,0.285821,36.887973,Stigmochelys pardalis,4170,Io
2018,31-Aug,4,0,0.28585,36.887935,Stigmochelys pardalis,4170,Io
2018,31-Aug,8,0,0.285848,36.887985,Stigmochelys pardalis,4170,Io
2018,31-Aug,12,0,0.285855,36.887996,Stigmochelys pardalis,4170,Io
2018,31-Aug,16,0,0.285801,36.887958,Stigmochelys pardalis,4170,Io
2018,31-Aug,20,0,0.285828,36.887939,Stigmochelys pardalis,4170,Io
2018,31-Aug,23,0,0.28581,36.887928,Stigmochelys pardalis,4170,Io
2018,1-Sep,0,0,0.285818,36.887973,Stigmochelys pardalis,4170,Io
2018,1-Sep,4,0,0.285841,36.887935,Stigmochelys pardalis,4170,Io
2018,1-Sep,8,0,0.285836,36.887985,Stigmochelys pardalis,4170,Io
2018,1-Sep,12,0,0.28583,36.887973,Stigmochelys pardalis,4170,Io
2018,1-Sep,16,0,0.285798,36.887977,Stigmochelys pardalis,4170,Io
2018,1-Sep,20,0,0.285796,36.887973,Stigmochelys pardalis,4170,Io
2018,1-Sep,23,0,0.28583,36.887958,Stigmochelys pardalis,4170,Io
2018,2-Sep,0,0,0.285834,36.888004,Stigmochelys pardalis,4170,Io
2018,2-Sep,4,0,0.285808,36.887928,Stigmochelys pardalis,4170,Io
2018,2-Sep,8,0,0.28582,36.887992,Stigmochelys pardalis,4170,Io
2018,2-Sep,12,0,0.285831,36.887954,Stigmochelys pardalis,4170,Io
2018,2-Sep,16,0,0.285796,36.887996,Stigmochelys pardalis,4170,Io
2018,2-Sep,20,0,0.285806,36.887954,Stigmochelys pardalis,4170,Io
2018,2-Sep,23,0,0.285838,36.887958,Stigmochelys pardalis,4170,Io
2018,3-Sep,4,0,0.28579,36.887973,Stigmochelys pardalis,4170,Io
2018,3-Sep,8,0,0.285811,36.887996,Stigmochelys pardalis,4170,Io
2018,3-Sep,12,0,0.285898,36.887928,Stigmochelys pardalis,4170,Io
2018,3-Sep,16,0,0.286041,36.888042,Stigmochelys pardalis,4170,Io
2018,3-Sep,20,0,0.286078,36.887996,Stigmochelys pardalis,4170,Io
2018,3-Sep,23,0,0.286063,36.888111,Stigmochelys pardalis,4170,Io
2018,4-Sep,0,0,0.286055,36.888111,Stigmochelys pardalis,4170,Io
2018,4-Sep,4,0,0.286015,36.887908,Stigmochelys pardalis,4170,Io
2018,4-Sep,8,0,0.286053,36.888042,Stigmochelys pardalis,4170,Io
2018,4-Sep,12,0,0.286068,36.888042,Stigmochelys pardalis,4170,Io
2018,4-Sep,16,0,0.285911,36.888156,Stigmochelys pardalis,4170,Io
2018,4-Sep,20,0,0.285978,36.888042,Stigmochelys pardalis,4170,Io
2018,4-Sep,23,0,0.286005,36.888042,Stigmochelys pardalis,4170,Io
2018,5-Sep,0,0,0.285973,36.888034,Stigmochelys pardalis,4170,Io
2018,5-Sep,4,0,0.28597,36.887996,Stigmochelys pardalis,4170,Io
2018,5-Sep,8,0,0.285948,36.887966,Stigmochelys pardalis,4170,Io
2018,5-Sep,12,0,0.286146,36.888053,Stigmochelys pardalis,4170,Io
2018,5-Sep,16,0,0.286148,36.888069,Stigmochelys pardalis,4170,Io
2018,5-Sep,20,0,0.286143,36.888061,Stigmochelys pardalis,4170,Io
2018,5-Sep,23,0,0.286145,36.88808,Stigmochelys pardalis,4170,Io
2018,6-Sep,0,0,0.286141,36.88808,Stigmochelys pardalis,4170,Io
2018,6-Sep,4,0,0.286173,36.888069,Stigmochelys pardalis,4170,Io
2018,6-Sep,8,0,0.28613,36.888004,Stigmochelys pardalis,4170,Io
2018,6-Sep,12,0,0.28614,36.888072,Stigmochelys pardalis,4170,Io
2018,6-Sep,16,0,0.286156,36.888069,Stigmochelys pardalis,4170,Io
2018,6-Sep,20,0,0.286155,36.888031,Stigmochelys pardalis,4170,Io
2018,6-Sep,23,0,0.286148,36.88808,Stigmochelys pardalis,4170,Io
2018,7-Sep,0,0,0.28613,36.888118,Stigmochelys pardalis,4170,Io
2018,7-Sep,4,0,0.286174,36.888092,Stigmochelys pardalis,4170,Io
2018,7-Sep,8,0,0.286128,36.888031,Stigmochelys pardalis,4170,Io
2018,7-Sep,12,0,0.286148,36.888072,Stigmochelys pardalis,4170,Io
2018,7-Sep,16,0,0.286375,36.888378,Stigmochelys pardalis,4170,Io
2018,7-Sep,20,0,0.286393,36.888404,Stigmochelys pardalis,4170,Io
2018,7-Sep,23,0,0.286441,36.888423,Stigmochelys pardalis,4170,Io
2018,8-Sep,0,0,0.286361,36.888404,Stigmochelys pardalis,4170,Io
2018,8-Sep,4,0,0.286426,36.888404,Stigmochelys pardalis,4170,Io
2018,8-Sep,8,0,0.286341,36.88834,Stigmochelys pardalis,4170,Io
2018,8-Sep,12,0,0.286343,36.888374,Stigmochelys pardalis,4170,Io
2018,8-Sep,16,0,0.286388,36.888397,Stigmochelys pardalis,4170,Io
2018,8-Sep,20,0,0.286375,36.888385,Stigmochelys pardalis,4170,Io
2018,8-Sep,23,0,0.286351,36.888355,Stigmochelys pardalis,4170,Io
2018,9-Sep,0,0,0.286378,36.888404,Stigmochelys pardalis,4170,Io
2018,9-Sep,4,0,0.286428,36.888397,Stigmochelys pardalis,4170,Io
2018,9-Sep,8,0,0.286356,36.888393,Stigmochelys pardalis,4170,Io
2018,9-Sep,12,0,0.286345,36.888393,Stigmochelys pardalis,4170,Io
2018,9-Sep,16,0,0.286383,36.888366,Stigmochelys pardalis,4170,Io
2018,9-Sep,20,0,0.286408,36.888366,Stigmochelys pardalis,4170,Io
2018,9-Sep,23,0,0.286405,36.888423,Stigmochelys pardalis,4170,Io
